match_type,bowler,matches,balls_bowled,runs_conceded,wickets,maidens,overs,economy
t20,SA Pradhan,2,37,56,1,0,6.166666666666667,9.08108108108108
t20,SA Sathiya,1,15,11,1,0,2.5,4.4
t20,SA Wittmann,38,685,506,33,0,114.16666666666667,4.432116788321168
t20,SA Yadav,1,6,5,2,0,1.0,5.0
t20,SACA King,16,235,242,10,0,39.166666666666664,6.17872340425532
t20,SAN Maypriani,12,239,114,14,0,39.833333333333336,2.8619246861924683
t20,SB Chamundaiah,3,57,54,2,0,9.5,5.684210526315789
t20,SB Martinez,3,81,48,5,0,13.5,3.5555555555555554
t20,SB Styris,21,313,358,20,0,52.166666666666664,6.862619808306709
t20,SC Getkate,17,274,354,15,0,45.666666666666664,7.751824817518249
t20,SC Kuggeleijn,17,335,479,16,0,55.833333333333336,8.57910447761194
t20,SC Kumari,8,107,63,8,0,17.833333333333332,3.532710280373832
t20,SC Meaker,2,54,73,3,0,9.0,8.11111111111111
t20,SC Selman,51,916,907,42,0,152.66666666666666,5.941048034934498
t20,SC Williams,65,1057,1222,46,0,176.16666666666666,6.936613055818354
t20,SC van Schalkwyk,14,275,421,17,0,45.833333333333336,9.185454545454546
t20,SCJ Broad,54,1193,1521,65,0,198.83333333333334,7.64962279966471
t20,SD Bahadur,6,96,126,1,0,16.0,7.875
t20,SD Parry,5,96,138,4,0,16.0,8.625
t20,SD Valjalo,5,93,134,6,0,15.5,8.64516129032258
t20,SDJJ Dima,4,84,121,4,0,14.0,8.642857142857142
t20,SE Aley,2,26,39,0,0,4.333333333333333,9.0
t20,SE Bond,20,480,553,27,0,80.0,6.9125
t20,SE Rutherford,2,24,44,2,0,4.0,11.0
t20,SEA Ruck,8,183,153,11,0,30.5,5.016393442622951
t20,SF Daley,22,447,424,32,0,74.5,5.691275167785235
t20,SF Jerome,17,340,220,20,0,56.666666666666664,3.8823529411764706
t20,SF Mire,5,75,118,1,0,12.5,9.44
t20,SF Nhavotso,3,33,42,1,0,5.5,7.636363636363637
t20,SF Tiai,11,251,290,19,0,41.833333333333336,6.9322709163346605
t20,SFM Devine,87,1470,1665,86,0,245.0,6.795918367346939
t20,SFS Cheema,3,22,23,2,0,3.6666666666666665,6.272727272727273
t20,SG Borthwick,1,24,15,1,0,4.0,3.75
t20,SG Diaby,4,74,71,2,0,12.333333333333334,5.756756756756756
t20,SG Whittingham,3,64,79,4,0,10.666666666666666,7.40625
t20,SH Johnson,8,171,249,14,0,28.5,8.736842105263158
t20,SH Lawlor,2,37,46,2,0,6.166666666666667,7.459459459459459
t20,SH Obed,12,180,206,13,0,30.0,6.866666666666666
t20,SHA Rance,7,167,248,13,0,27.833333333333332,8.910179640718564
t20,SI Bara,6,149,41,11,0,24.833333333333332,1.651006711409396
t20,SI Kamea,18,406,483,21,0,67.66666666666667,7.137931034482758
t20,SI Mahmood,4,93,155,3,0,15.5,10.0
t20,SIP Fernando,39,742,738,41,0,123.66666666666667,5.967654986522911
t20,SIR Dunkley,2,24,13,1,0,4.0,3.25
t20,SJ Andrews,2,40,45,1,0,6.666666666666667,6.75
t20,SJ Benn,23,491,614,19,0,81.83333333333333,7.503054989816701
t20,SJ Bruce,5,79,83,3,0,13.166666666666666,6.30379746835443
t20,SJ Coyte,20,413,377,29,0,68.83333333333333,5.476997578692495
t20,SJ Harmison,2,42,43,1,0,7.0,6.142857142857143
t20,SJ Hughes-Pinan,4,93,68,7,0,15.5,4.387096774193548
t20,SJ Modani,1,6,2,1,0,1.0,2.0
t20,SJ Patel,7,94,110,6,0,15.666666666666666,7.021276595744681
t20,SK Atai,9,93,111,3,0,15.5,7.161290322580645
t20,SK Awiah,15,279,297,23,0,46.5,6.387096774193548
t20,SK Dolawatte,5,48,43,3,0,8.0,5.375
t20,SK Naidu,3,51,43,2,0,8.5,5.0588235294117645
t20,SK Raina,27,362,450,14,0,60.333333333333336,7.458563535911602
t20,SK Rana,1,7,5,0,0,1.1666666666666667,4.285714285714286
t20,SK Ravuri,9,166,142,10,0,27.666666666666668,5.132530120481928
t20,SK Reddy,2,49,26,2,0,8.166666666666666,3.1836734693877555
t20,SK Shetty,1,7,3,1,0,1.1666666666666667,2.571428571428571
t20,SK Sonpethkar,1,29,33,1,0,4.833333333333333,6.8275862068965525
t20,SK Springer,2,27,49,2,0,4.5,10.88888888888889
t20,SKDT Madusanka,9,111,172,8,0,18.5,9.297297297297296
t20,SKPD Ayu,1,12,3,2,0,2.0,1.5
t20,SKR Mallidi,2,20,35,1,0,3.3333333333333335,10.5
t20,SKS Gill,15,223,280,9,0,37.166666666666664,7.533632286995516
t20,SKW Kelly,1,12,12,0,0,2.0,6.0
t20,SL Clephane,1,17,30,0,0,2.8333333333333335,10.588235294117647
t20,SL Gomez,6,79,90,1,0,13.166666666666666,6.8354430379746836
t20,SL Kalis,3,68,47,4,0,11.333333333333334,4.147058823529411
t20,SL Malinga,83,1911,2304,124,0,318.5,7.233908948194663
t20,SL Munroe,8,124,114,5,0,20.666666666666668,5.516129032258064
t20,SL Quintyne,21,437,401,24,0,72.83333333333333,5.505720823798628
t20,SM Benade,4,96,77,4,0,16.0,4.8125
t20,SM Boland,3,70,92,3,0,11.666666666666666,7.885714285714286
t20,SM Curran,56,1074,1488,53,0,179.0,8.312849162011172
t20,SM Dhakal,2,37,44,1,0,6.166666666666667,7.135135135135135
t20,SM Dhanusri,4,46,28,2,0,7.666666666666667,3.652173913043478
t20,SM Harwood,3,75,115,4,0,12.5,9.2
t20,SM Mayers,6,46,52,2,0,7.666666666666667,6.782608695652174
t20,SM Nash,6,103,111,4,0,17.166666666666668,6.466019417475728
t20,SM Pollock,10,229,286,15,0,38.166666666666664,7.493449781659389
t20,SM Sharif,59,1260,1649,79,0,210.0,7.852380952380952
t20,SM Sharma,4,67,115,1,0,11.166666666666666,10.298507462686567
t20,SM Tupou,5,121,123,10,0,20.166666666666668,6.099173553719008
t20,SM Warnakulasuriya,8,150,188,10,0,25.0,7.52
t20,SMHH Aung,1,7,17,1,0,1.1666666666666667,14.571428571428571
t20,SMK Waththage,13,286,342,12,0,47.666666666666664,7.174825174825175
t20,SMR Ruelas,2,36,22,1,0,6.0,3.6666666666666665
t20,SMSM Senanayake,23,493,562,27,0,82.16666666666667,6.839756592292089
t20,SN Netravalkar,40,817,949,40,0,136.16666666666666,6.9694002447980425
t20,SN Pradhan,1,24,30,3,0,4.0,7.5
t20,SN Shihepo,38,656,493,41,0,109.33333333333333,4.509146341463415
t20,SN Thakur,23,511,756,37,0,85.16666666666667,8.876712328767123
t20,SNJ O'Keefe,7,116,151,6,0,19.333333333333332,7.810344827586207
t20,SO Ngoche,74,1556,1606,102,0,259.3333333333333,6.19280205655527
t20,SO Tikolo,5,89,92,10,0,14.833333333333334,6.202247191011236
t20,SP Gauchan,6,139,127,7,0,23.166666666666668,5.482014388489208
t20,SP Krishnamurthi,2,30,21,2,0,5.0,4.2
t20,SP Narine,46,1056,1057,51,0,176.0,6.005681818181818
t20,SPD Smith,17,295,379,18,0,49.166666666666664,7.708474576271187
t20,SPS Shikongo,6,74,78,4,0,12.333333333333334,6.324324324324324
t20,SPY Baron,1,11,11,0,0,1.8333333333333333,6.0
t20,SR Bhudia,14,192,173,9,0,32.0,5.40625
t20,SR Clark,9,223,246,14,0,37.166666666666664,6.618834080717489
t20,SR Magar,48,925,695,60,0,154.16666666666666,4.508108108108108
t20,SR McAnanama-Brereton,10,184,190,11,0,30.666666666666668,6.195652173913043
t20,SR Patel,14,236,319,6,0,39.333333333333336,8.110169491525424
t20,SR Patil,16,351,395,22,0,58.5,6.752136752136752
t20,SR Rocket,10,179,227,7,0,29.833333333333332,7.608938547486034
t20,SR Taylor,63,1196,1179,69,0,199.33333333333334,5.914715719063545
t20,SR Tendulkar,1,15,13,2,0,2.5,5.2
t20,SR Thadani,12,189,145,11,0,31.5,4.603174603174603
t20,SR Thompson,24,406,531,17,0,67.66666666666667,7.847290640394088
t20,SR Watson,49,963,1230,55,0,160.5,7.663551401869159
t20,SRMJJ Arachchilage,3,35,33,0,0,5.833333333333333,5.6571428571428575
t20,SS Connell,66,1254,1365,56,0,209.0,6.5311004784688995
t20,SS Cottrell,41,925,1215,54,0,154.16666666666666,7.881081081081081
t20,SS Grimmond,14,200,220,11,0,33.333333333333336,6.6
t20,SS Iyer,1,2,2,0,0,0.3333333333333333,6.0
t20,SS Kang,11,212,199,14,0,35.333333333333336,5.632075471698113
t20,SS Pathirana,5,98,119,5,0,16.333333333333332,7.2857142857142865
t20,SS Weerakkody,21,259,262,8,0,43.166666666666664,6.06949806949807
t20,SSB Magala,6,133,230,7,0,22.166666666666668,10.375939849624059
t20,SSM Stanislaus,2,19,30,1,0,3.1666666666666665,9.473684210526317
t20,ST Eyyunni,5,90,80,3,0,15.0,5.333333333333333
t20,ST Finn,20,467,598,29,0,77.83333333333333,7.683083511777302
t20,ST Frohnmayer,15,283,259,9,0,47.166666666666664,5.491166077738516
t20,ST Gabriel,2,48,58,3,0,8.0,7.25
t20,ST Jayasuriya,23,353,431,20,0,58.833333333333336,7.325779036827195
t20,ST Yalimaiwai,3,62,62,4,0,10.333333333333334,6.0
t20,ST de Silva,1,6,10,0,0,1.0,10.0
t20,STR Binny,3,31,55,2,0,5.166666666666667,10.64516129032258
t20,STRA de Silva,4,39,77,0,0,6.5,11.846153846153847
t20,SV Wiig,2,32,45,2,0,5.333333333333333,8.4375
t20,SVE Bharathi,34,713,598,46,0,118.83333333333333,5.032258064516129
t20,SW Bates,44,572,603,30,0,95.33333333333333,6.325174825174826
t20,SW Masakadza,7,124,213,5,0,20.666666666666668,10.306451612903226
t20,SW Tait,21,535,629,30,0,89.16666666666667,7.054205607476635
t20,SY Win,12,214,157,15,0,35.666666666666664,4.401869158878505
t20,SYD Chan,4,77,63,4,0,12.833333333333334,4.909090909090909
t20,SZ Thakor,3,69,97,1,0,11.5,8.434782608695652
t20,SZ Vayani,9,209,191,16,0,34.833333333333336,5.483253588516746
t20,Saad Bin Zafar,52,1130,1155,68,0,188.33333333333334,6.132743362831858
t20,Saad Nasim,1,6,12,0,0,1.0,12.0
t20,Saarah Smith,2,26,40,2,0,4.333333333333333,9.230769230769232
t20,Sabah Nawab,1,26,24,1,0,4.333333333333333,5.538461538461539
t20,Sabbir Rahman,8,69,78,6,0,11.5,6.782608695652174
t20,Saber Zakhil,12,202,228,12,0,33.666666666666664,6.772277227722773
t20,Sabikun Nahar Jesmin,2,50,45,3,0,8.333333333333334,5.3999999999999995
t20,Sabir Ali,3,52,74,3,0,8.666666666666666,8.538461538461538
t20,Sabnam Rai,13,249,226,9,0,41.5,5.445783132530121
t20,Sabreen Zaki,1,23,27,0,0,3.8333333333333335,7.0434782608695645
t20,Sachin Ganpat Shinde,1,13,24,0,0,2.1666666666666665,11.076923076923078
t20,Sachin Kumar,9,142,210,7,0,23.666666666666668,8.873239436619718
t20,Sadaf Shamas,1,7,11,0,0,1.1666666666666667,9.428571428571429
t20,Sadamali Bhakshala,13,264,271,7,0,44.0,6.159090909090909
t20,Sadia Iqbal,45,1083,1010,59,0,180.5,5.595567867036011
t20,Sadia Yousuf,31,669,696,40,0,111.5,6.242152466367713
t20,Saee Parkhi,4,58,65,0,0,9.666666666666666,6.724137931034483
t20,Saeed Ahmed,3,63,100,4,0,10.5,9.523809523809524
t20,Saeed Ajmal,63,1457,1564,94,0,242.83333333333334,6.440631434454358
t20,Saeed Waqar Ali,6,84,158,3,0,14.0,11.285714285714286
t20,Sagar Pun,6,99,97,3,0,16.5,5.878787878787879
t20,Saghir Khan,2,55,73,4,0,9.166666666666666,7.963636363636364
t20,Sahel Zadran,27,538,677,32,0,89.66666666666667,7.5501858736059475
t20,Sahil Chauhan,5,66,74,6,0,11.0,6.7272727272727275
t20,Sahir Naqash,27,496,597,41,0,82.66666666666667,7.221774193548387
t20,Saif Hassan,3,33,32,0,0,5.5,5.818181818181818
t20,Saim Ayub,5,55,83,1,0,9.166666666666666,9.054545454545455
t20,Sajad Ahmadzai,11,212,250,10,0,35.333333333333336,7.075471698113207
t20,Sajedul Islam,1,7,15,0,0,1.1666666666666667,12.857142857142856
t20,Sajid Khan Afridi,3,45,79,1,0,7.5,10.533333333333333
t20,Sajid Liaqat,7,152,234,13,0,25.333333333333332,9.236842105263158
t20,Sajid Patel,1,1,1,0,0,0.16666666666666666,6.0
t20,Salma Khatun,66,1395,1178,77,0,232.5,5.066666666666666
t20,Salman Nazar,7,153,158,15,0,25.5,6.196078431372549
t20,Salvin Stanly,4,59,88,2,0,9.833333333333334,8.94915254237288
t20,Samader Shadab,3,55,86,3,0,9.166666666666666,9.381818181818183
t20,Sameera Khan,13,229,230,12,0,38.166666666666664,6.026200873362446
t20,Sami Sohail,12,213,226,16,0,35.5,6.366197183098592
t20,Sami Ullah,8,160,194,12,0,26.666666666666668,7.2749999999999995
t20,Samiullah Rahmani,4,52,58,3,0,8.666666666666666,6.6923076923076925
t20,San Nyo Htwe,1,7,5,0,0,1.1666666666666667,4.285714285714286
t20,Sana Mir,66,1492,1490,53,0,248.66666666666666,5.991957104557641
t20,Sana Ullah,3,55,69,2,0,9.166666666666666,7.527272727272727
t20,Sandeep Goud,16,197,287,8,0,32.833333333333336,8.741116751269034
t20,Sandeep Nair,4,55,70,2,0,9.166666666666666,7.636363636363637
t20,Sandeep Sharma,2,47,75,1,0,7.833333333333333,9.574468085106384
t20,Sangay Yangzom,2,20,30,0,0,3.3333333333333335,9.0
t20,Sangita Rai,15,253,202,20,0,42.166666666666664,4.790513833992095
t20,Sani E Zehra,2,49,69,1,0,8.166666666666666,8.448979591836736
t20,Sania Khan,14,252,263,18,0,42.0,6.261904761904762
t20,Saniyah Zia,9,181,129,10,0,30.166666666666668,4.276243093922652
t20,Sanjay Kumar Ahir,7,80,82,3,0,13.333333333333334,6.1499999999999995
t20,Sanjida Akter Meghla,19,411,319,22,0,68.5,4.656934306569343
t20,Santiago Duggan,7,130,102,6,0,21.666666666666668,4.707692307692308
t20,Sapan Mehta,1,6,9,0,0,1.0,9.0
t20,Saqib Naveed,3,38,85,0,0,6.333333333333333,13.421052631578949
t20,Saqib Zulfiqar,3,36,42,1,0,6.0,7.0
t20,Saqlain Arshad,3,30,47,2,0,5.0,9.4
t20,Saqlain Sajib,1,22,40,0,0,3.6666666666666665,10.90909090909091
t20,Sara Vivek,3,66,69,1,0,11.0,6.2727272727272725
t20,Saran Aslam,3,44,48,2,0,7.333333333333333,6.545454545454546
t20,Saranya Kotha,3,42,19,4,0,7.0,2.7142857142857144
t20,Sarawut Maliwan,33,604,636,36,0,100.66666666666667,6.317880794701987
t20,Sarfaraj Patel,3,38,39,3,0,6.333333333333333,6.157894736842105
t20,Sarfaraz Ali,37,689,821,38,0,114.83333333333333,7.149492017416546
t20,Sasha Azmi,23,513,376,29,0,85.5,4.39766081871345
t20,Saud Munir,13,280,300,23,0,46.666666666666664,6.428571428571429
t20,Sayed Monib,36,737,981,58,0,122.83333333333333,7.986431478968793
t20,Sazib Bhuiyan,16,295,394,28,0,49.166666666666664,8.013559322033899
t20,Sazzad Hosen,1,12,22,0,0,2.0,11.0
t20,Sefu Athumani,1,1,6,0,0,0.16666666666666666,36.0
t20,Sejal Vinod,2,53,27,5,0,8.833333333333334,3.0566037735849054
t20,Serdar Burak Emir,1,14,14,0,0,2.3333333333333335,6.0
t20,Seri Chang,4,117,92,2,0,19.5,4.717948717948718
t20,Seungmin Song,4,114,72,3,0,19.0,3.789473684210526
t20,Shadab Khan,99,2144,2646,120,0,357.3333333333333,7.404850746268657
t20,Shadnan Khan,1,6,12,0,0,1.0,12.0
t20,Shafali Verma,17,197,187,15,0,32.833333333333336,5.695431472081218
t20,Shafat Ali Syed,6,96,113,6,0,16.0,7.0625
t20,Shafia Hassan,3,72,67,3,0,12.0,5.583333333333333
t20,Shafina Mahesh,24,476,407,21,0,79.33333333333333,5.130252100840337
t20,Shafiul Islam,19,390,520,22,0,65.0,8.0
t20,Shagharai Sefat,4,103,115,9,0,17.166666666666668,6.699029126213592
t20,Shah Abrar Hussain,9,144,207,7,0,24.0,8.625
t20,Shahab Alam,6,108,166,5,0,18.0,9.222222222222221
t20,Shahadat Hossain,5,99,181,2,0,16.5,10.969696969696969
t20,Shahbaz Ahmed,1,13,13,1,0,2.1666666666666665,6.0
t20,Shaheen Shah Afridi,78,1761,2312,109,0,293.5,7.877342419080068
t20,Shaheryar Butt,1,6,17,0,0,1.0,17.0
t20,Shahid Afridi,96,2189,2455,106,0,364.8333333333333,6.72910004568296
t20,Shahid Ahmadzai,1,13,27,1,0,2.1666666666666665,12.461538461538462
t20,Shahid Arshad,1,6,17,0,0,1.0,17.0
t20,Shahid Mahmood,11,223,333,9,0,37.166666666666664,8.959641255605382
t20,Shahil Momin,15,310,326,13,0,51.666666666666664,6.309677419354839
t20,Shahnawaz Dhani,11,221,323,8,0,36.833333333333336,8.769230769230768
t20,Shahreeennawab,10,152,187,5,0,25.333333333333332,7.381578947368421
t20,Shahrukh Quddus,11,254,350,13,0,42.333333333333336,8.26771653543307
t20,Shahzaib,5,97,78,6,0,16.166666666666668,4.824742268041237
t20,Shahzeb Choudhry,2,45,34,2,0,7.5,4.533333333333333
t20,Shaik Basha,6,76,117,9,0,12.666666666666666,9.236842105263158
t20,Shaila Sharmin,3,43,46,2,0,7.166666666666667,6.4186046511627906
t20,Shakeel Ahmed,31,670,734,33,0,111.66666666666667,6.573134328358209
t20,Shakerullah Safi,2,18,26,0,0,3.0,8.666666666666666
t20,Shakib Al Hasan,110,2417,2819,138,0,402.8333333333333,6.9979313198179565
t20,Shamim Hossain,5,63,81,2,0,10.5,7.714285714285714
t20,Shamma Ali,6,108,144,5,0,18.0,8.0
t20,Shamsullah Ehsan,3,46,67,3,0,7.666666666666667,8.739130434782608
t20,Shan Siddiqui,2,28,32,0,0,4.666666666666667,6.857142857142857
t20,Shantanu Kaveri,12,180,146,11,0,30.0,4.866666666666666
t20,Sharif Asadullah,1,19,21,2,0,3.1666666666666665,6.631578947368421
t20,Shariz Ahmad,11,165,215,8,0,27.5,7.818181818181818
t20,Shashikant Laxman,15,309,279,21,0,51.5,5.41747572815534
t20,Shayan Khan,1,13,21,1,0,2.1666666666666665,9.692307692307693
t20,Sheikh Rasik,10,178,191,8,0,29.666666666666668,6.438202247191011
t20,Sheila Shamte,2,30,27,2,0,5.0,5.4
t20,Shenjian Zheng,1,7,32,0,0,1.1666666666666667,27.428571428571427
t20,Sher Sahak,15,223,247,18,0,37.166666666666664,6.645739910313901
t20,Sheraz Sheikh,15,203,241,14,0,33.833333333333336,7.123152709359605
t20,Sheraz Sirwari,2,37,61,3,0,6.166666666666667,9.891891891891891
t20,Shiraz Khan,43,905,947,46,0,150.83333333333334,6.278453038674033
t20,Shivam Mavi,6,90,124,7,0,15.0,8.266666666666667
t20,Shivam Sharma,2,42,33,4,0,7.0,4.714285714285714
t20,Shoaib Akhtar,14,318,434,19,0,53.0,8.18867924528302
t20,Shoaib Ali,1,25,23,1,0,4.166666666666667,5.52
t20,Shoaib Malik,47,549,649,26,0,91.5,7.092896174863388
t20,Shoaib Rafiq,13,267,170,22,0,44.5,3.8202247191011236
t20,Shohely Akhter,8,133,113,8,0,22.166666666666668,5.097744360902255
t20,Shohidul Islam,1,25,34,1,0,4.166666666666667,8.16
t20,Shorifa Khatun,11,166,214,3,0,27.666666666666668,7.734939759036144
t20,Shoriful Islam,42,879,1159,52,0,146.5,7.911262798634812
t20,Shorna Akter,26,302,387,15,0,50.333333333333336,7.688741721854305
t20,Shruti Yadav,6,110,127,4,0,18.333333333333332,6.927272727272728
t20,Shukhtara Rahman,1,24,18,1,0,4.0,4.5
t20,Shunan Ali,9,162,175,10,0,27.0,6.481481481481482
t20,Shuvagata Hom,4,66,72,3,0,11.0,6.545454545454546
t20,Sidhant Singh,8,150,219,7,0,25.0,8.76
t20,Sikandar Raza,77,1400,1584,77,0,233.33333333333334,6.788571428571428
t20,Sikander Zulfiqar,5,42,56,2,0,7.0,8.0
t20,Sikder Billah,3,34,37,2,0,5.666666666666667,6.529411764705882
t20,Simi Singh,42,860,1048,39,0,143.33333333333334,7.311627906976744
t20,Simrah Mirza,1,13,19,0,0,2.1666666666666665,8.76923076923077
t20,Sinan Khan,3,47,69,3,0,7.833333333333333,8.808510638297873
t20,Siow Tzin Yee,3,40,40,1,0,6.666666666666667,6.0
t20,Sirajullah Khadim,25,515,521,37,0,85.83333333333333,6.06990291262136
t20,Smriti Anand,2,19,21,0,0,3.1666666666666665,6.631578947368421
t20,Smruthi Radhakrishnan,3,75,86,1,0,12.5,6.88
t20,Sneh Rana,1,18,27,1,0,3.0,9.0
t20,Sneha Shankar,1,4,7,0,0,0.6666666666666666,10.5
t20,Snigdha Paul,6,83,91,2,0,13.833333333333334,6.578313253012048
t20,Sobu George,1,6,19,0,0,1.0,19.0
t20,Sofia Mardones,2,50,77,2,0,8.333333333333334,9.24
t20,Sohag Gazi,10,215,303,4,0,35.833333333333336,8.455813953488372
t20,Sohaib Maqsood,1,7,12,0,0,1.1666666666666667,10.285714285714285
t20,Sohail Ahmad,6,73,140,3,0,12.166666666666666,11.506849315068493
t20,Sohail Ahmed,6,90,100,3,0,15.0,6.666666666666667
t20,Sohail Khan,4,88,122,5,0,14.666666666666666,8.318181818181818
t20,Sohail Tanvir,55,1239,1457,59,0,206.5,7.0556900726392255
t20,Sohel Patel,5,94,89,6,0,15.666666666666666,5.680851063829787
t20,Sok Srey Maov,3,64,29,4,0,10.666666666666666,2.71875
t20,Sompal Kami,73,1430,1709,82,0,238.33333333333334,7.170629370629371
t20,Sonam,19,390,326,17,0,65.0,5.015384615384615
t20,Song Yangyang,2,20,29,0,0,3.3333333333333335,8.7
t20,Soniya Dabir,4,99,67,6,0,16.5,4.0606060606060606
t20,Soumya Sarkar,26,287,416,12,0,47.833333333333336,8.696864111498257
t20,Soung Seav,1,9,13,1,0,1.5,8.666666666666666
t20,Steven Ryan Taylor,5,81,71,3,0,13.5,5.2592592592592595
t20,Suabika Manivannan,6,103,116,5,0,17.166666666666668,6.757281553398058
t20,Sufiyan Muqeem,9,167,174,18,0,27.833333333333332,6.251497005988024
t20,Sufyan Mehmood,13,197,270,9,0,32.833333333333336,8.223350253807107
t20,Suhrawadi Shuvo,1,6,12,0,0,1.0,12.0
t20,Sukhjinder Singh,4,78,71,3,0,13.0,5.461538461538462
t20,Sukhkaran Sahi,3,34,54,1,0,5.666666666666667,9.529411764705882
t20,Sulaiman Ali,9,124,185,6,0,20.666666666666668,8.951612903225806
t20,Sulaimon Runsewe,2,16,23,2,0,2.6666666666666665,8.625
t20,Sultan Ahmed,2,45,36,1,0,7.5,4.8
t20,Sultan Ahmed (2),19,388,367,20,0,64.66666666666667,5.675257731958762
t20,Sultana Khatun,16,309,357,13,0,51.5,6.932038834951456
t20,Sumaiya Siddiqi,10,192,155,9,0,32.0,4.84375
t20,Suman Ghimire,3,51,72,2,0,8.5,8.470588235294118
t20,Sumayya Abdul,4,73,110,0,0,12.166666666666666,9.04109589041096
t20,Sumit Singh,1,12,18,1,0,2.0,9.0
t20,Sumon Khan,1,12,20,0,0,2.0,10.0
t20,Suraiya Azmin,4,69,37,6,0,11.5,3.217391304347826
t20,Surinder Singh,5,92,139,4,0,15.333333333333334,9.065217391304348
t20,Surya Anand,25,433,430,16,0,72.16666666666667,5.958429561200924
t20,Syazrul Idrus,25,488,565,42,0,81.33333333333333,6.94672131147541
t20,Syed Amanullah,1,8,9,1,0,1.3333333333333333,6.75
t20,Syed Aqeel Israr,9,163,156,8,0,27.166666666666668,5.742331288343558
t20,Syed Aziz,50,892,1109,47,0,148.66666666666666,7.459641255605382
t20,Syed Faizan Tahir,1,6,8,1,0,1.0,8.0
t20,Syed Maisam Ali,8,150,145,16,0,25.0,5.8
t20,Syed Rasel,8,178,207,5,0,29.666666666666668,6.97752808988764
t20,Syeda Aroob Shah,14,238,275,8,0,39.666666666666664,6.932773109243698
t20,Sylvia Usabyimana,4,63,50,4,0,10.5,4.761904761904762
t20,T Abdulquadri,6,151,124,9,0,25.166666666666668,4.927152317880794
t20,T Amarmend,10,202,282,8,0,33.666666666666664,8.376237623762377
t20,T Araliya,7,117,114,8,0,19.5,5.846153846153846
t20,T Ariuntsetseg,9,191,162,5,0,31.833333333333332,5.0890052356020945
t20,T Basile,2,18,7,4,0,3.0,2.3333333333333335
t20,T Britton,1,25,21,2,0,4.166666666666667,5.04
t20,T Bukenya,1,26,42,0,0,4.333333333333333,9.692307692307693
t20,T Calingin,1,10,15,0,0,1.6666666666666667,9.0
t20,T Chabila,8,129,139,2,0,21.5,6.465116279069767
t20,T Cheki,8,137,135,9,0,22.833333333333332,5.912408759124088
t20,T Chopel,1,13,29,0,0,2.1666666666666665,13.384615384615385
t20,T Chopra,3,58,54,2,0,9.666666666666666,5.586206896551724
t20,T Cross,1,13,9,0,0,2.1666666666666665,4.153846153846154
t20,T Dlamini,6,100,94,1,0,16.666666666666668,5.64
t20,T Elikana,2,38,34,1,0,6.333333333333333,5.368421052631579
t20,T Filer,2,26,26,4,0,4.333333333333333,6.0
t20,T Granger,5,103,44,9,0,17.166666666666668,2.5631067961165046
t20,T Gwandu,13,227,270,16,0,37.833333333333336,7.136563876651982
t20,T Hanum,2,37,31,4,0,6.166666666666667,5.027027027027027
t20,T Henderson,1,24,31,0,0,4.0,7.75
t20,T Hewa,2,25,24,0,0,4.166666666666667,5.76
t20,T Hinds,2,31,58,1,0,5.166666666666667,11.225806451612902
t20,T Iosefo,4,71,65,5,0,11.833333333333334,5.492957746478873
t20,T Jamtsho,15,226,280,6,0,37.666666666666664,7.433628318584072
t20,T Kahamker,3,65,70,7,0,10.833333333333334,6.461538461538461
t20,T Kalosin,1,14,16,0,0,2.3333333333333335,6.857142857142857
t20,T Kamungozi,1,12,17,0,0,2.0,8.5
t20,T Katunga,1,7,11,0,0,1.1666666666666667,9.428571428571429
t20,T Kazanci,4,52,69,0,0,8.666666666666666,7.961538461538462
t20,T Khabo,4,92,113,1,0,15.333333333333334,7.369565217391304
t20,T Kobeli,5,85,112,2,0,14.166666666666666,7.905882352941177
t20,T Kolcunova,9,249,232,1,0,41.5,5.590361445783133
t20,T Koloi,3,76,91,2,0,12.666666666666666,7.184210526315789
t20,T Lafai,7,147,163,1,0,24.5,6.653061224489796
t20,T Legaabile,13,257,209,12,0,42.833333333333336,4.879377431906614
t20,T Lhaden,3,51,43,2,0,8.5,5.0588235294117645
t20,T Luka,2,49,38,5,0,8.166666666666666,4.653061224489797
t20,T Lungameni,40,771,938,31,0,128.5,7.299610894941634
t20,T Malinga,11,267,245,6,0,44.5,5.50561797752809
t20,T Martin,2,36,50,2,0,6.0,8.333333333333334
t20,T Marumani,1,6,8,0,0,1.0,8.0
t20,T Mishra,1,6,8,1,0,1.0,8.0
t20,T Motlhabaphuti,2,20,22,1,0,3.3333333333333335,6.6
t20,T Mpandakwaya,2,27,35,1,0,4.5,7.777777777777778
t20,T Mpatane,3,48,74,2,0,8.0,9.25
t20,T Munyonga,5,81,64,3,0,13.5,4.7407407407407405
t20,T Mupariwa,2,33,45,1,0,5.5,8.181818181818182
t20,T Musekiwa,5,113,105,8,0,18.833333333333332,5.575221238938053
t20,T Muzarabani,7,136,218,5,0,22.666666666666668,9.617647058823529
t20,T Natarajan,4,98,123,9,0,16.333333333333332,7.530612244897959
t20,T Nightingale,9,126,145,4,0,21.0,6.904761904761905
t20,T Panyangara,13,291,371,20,0,48.5,7.649484536082475
t20,T Parima,2,16,28,0,0,2.6666666666666665,10.5
t20,T Perera,15,247,327,15,0,41.166666666666664,7.943319838056681
t20,T Piakura,1,6,9,0,0,1.0,9.0
